Gene name	Gene ID	Transcript ID	CCDS ID	APPRIS Annotation	MANE
NOD2	64127	NM_001370466.1	-	PRINCIPAL:1	MANE Select
ATMIN	23300	NM_015251.3	CCDS32494.1	PRINCIPAL:1	MANE Select
SULT1A2	6799	NM_001054.4	CCDS10636.1	PRINCIPAL:1	MANE Select
TVP23A	780776	NM_001079512.4	CCDS45408.1	PRINCIPAL:1	MANE Select
OR1E2	8388	NM_003554.2	CCDS11026.1	PRINCIPAL:1	MANE Select
RNF213	57674	NM_001256071.3	CCDS58606.1	PRINCIPAL:4	MANE Select
TP53	7157	NM_000546.6	CCDS11118.1	PRINCIPAL:1	MANE Select
CDC42EP4	23580	NM_012121.5	CCDS11695.1	PRINCIPAL:1	MANE Select
WIPI1	55062	NM_017983.7	CCDS11677.1	PRINCIPAL:1	MANE Select
SYNRG	11276	NM_007247.6	CCDS11321.1	PRINCIPAL:4	MANE Select
AATK	9625	NM_001080395.3	CCDS45807.1	PRINCIPAL:4	MANE Select
CDR2L	30850	NM_014603.3	CCDS11710.2	PRINCIPAL:1	MANE Select
SNX11	29916	NM_013323.3	CCDS11526.1	PRINCIPAL:1	MANE Select
NT5M	56953	NM_020201.4	CCDS32581.1	PRINCIPAL:1	MANE Select
MRM1	79922	NM_024864.5	CCDS32631.1	PRINCIPAL:1	MANE Select
GH1	2688	NM_000515.5	CCDS11653.1	PRINCIPAL:1	MANE Select
HROB	78995	NM_001171251.3	CCDS59293.1	PRINCIPAL:4	MANE Select
SIRT7	51547	NM_016538.3	CCDS11792.1	PRINCIPAL:1	MANE Select
UBE2G1	7326	NM_003342.5	CCDS32532.1	PRINCIPAL:1	MANE Select
CBX4	8535	NM_003655.3	CCDS32758.1	PRINCIPAL:1	MANE Select
ASGR2	433	NM_001201352.2	-	PRINCIPAL:4	MANE Select
HOXB2	3212	NM_002145.4	CCDS11527.1	PRINCIPAL:1	MANE Select
GAS2L2	246176	NM_139285.4	CCDS11298.1	PRINCIPAL:1	MANE Select
RAB5C	5878	NM_004583.4	CCDS11419.1	PRINCIPAL:1	MANE Select
CYGB	114757	NM_134268.5	CCDS11746.1	PRINCIPAL:1	MANE Select
NDUFAF8	284184	NM_001086521.2	CCDS45809.1	PRINCIPAL:1	MANE Select
ODAD4	83538	NM_031421.5	CCDS74063.1	PRINCIPAL:1	MANE Select
SMG8	55181	NM_018149.7	CCDS11615.1	PRINCIPAL:1	MANE Select
KRTAP4-8	728224	NM_031960.3	CCDS45674.1	PRINCIPAL:1	MANE Select
PLD2	5338	NM_002663.5	CCDS11057.1	PRINCIPAL:1	MANE Select
SKA2	348235	NM_182620.4	CCDS45747.1	PRINCIPAL:1	MANE Select
EVI2B	2124	NM_006495.4	CCDS11266.1	PRINCIPAL:1	MANE Select
AARSD1	80755	NM_001261434.2	CCDS58552.1	PRINCIPAL:1	MANE Select
SARM1	23098	NM_015077.4	CCDS11230.2	PRINCIPAL:1	MANE Select
CWC25	54883	NM_017748.5	CCDS45663.1	PRINCIPAL:1	MANE Select
DUSP14	11072	NM_007026.4	CCDS11320.1	PRINCIPAL:1	MANE Select
TNS4	84951	NM_032865.6	CCDS11368.1	PRINCIPAL:2	MANE Select
ARL5C	390790	NM_001143968.1	CCDS45664.1	PRINCIPAL:1	MANE Select
ZNF624	57547	NM_020787.4	CCDS11180.1	PRINCIPAL:4	MANE Select
AXIN2	8313	NM_004655.4	CCDS11662.1	PRINCIPAL:1	MANE Select
ERN1	2081	NM_001433.5	CCDS45762.1	PRINCIPAL:1	MANE Select
AATF	26574	NM_012138.4	CCDS32632.1	PRINCIPAL:1	MANE Select
RNF112	7732	NM_007148.5	CCDS58529.1	PRINCIPAL:2	MANE Select
NLE1	54475	NM_018096.5	CCDS11291.1	PRINCIPAL:1	MANE Select
SOX15	6665	NM_006942.2	CCDS32549.1	PRINCIPAL:1	MANE Select
RABEP1	9135	NM_004703.6	CCDS45592.1	PRINCIPAL:1	MANE Select
CRHR1	1394	NM_004382.5	CCDS42350.1	PRINCIPAL:1	MANE Select
PAFAH1B1	5048	NM_000430.4	CCDS32528.1	PRINCIPAL:1	MANE Select
FBXO39	162517	NM_153230.3	CCDS11082.1	PRINCIPAL:1	MANE Select
KRTAP4-6	81871	NM_030976.2	CCDS54125.1	PRINCIPAL:1	MANE Select
KCNH6	81033	NM_001278919.2	CCDS62290.1	PRINCIPAL:1	MANE Select
TLK2	11011	NM_006852.6	CCDS11633.1	PRINCIPAL:4	MANE Select
TADA2A	6871	NM_001166105.3	CCDS11319.1	PRINCIPAL:1	MANE Select
ZNF750	79755	NM_024702.3	CCDS11819.1	PRINCIPAL:1	MANE Select
CCL15	6359	NM_032965.6	CCDS11304.1	PRINCIPAL:1	MANE Select
CPD	1362	NM_001304.5	CCDS11257.1	PRINCIPAL:1	MANE Select
MBTD1	54799	NM_017643.3	CCDS11581.2	PRINCIPAL:2	MANE Select
UTP18	51096	NM_016001.3	CCDS42362.1	PRINCIPAL:1	MANE Select
TIMP2	7077	NM_003255.5	CCDS11758.1	PRINCIPAL:1	MANE Select
HSF5	124535	NM_001080439.3	CCDS32690.1	PRINCIPAL:2	MANE Select
CAVIN1	284119	NM_012232.6	CCDS11425.1	PRINCIPAL:1	MANE Select
PSMD11	5717	NM_002815.4	CCDS11272.1	PRINCIPAL:1	MANE Select
ALOX15B	247	NM_001141.3	CCDS11128.1	PRINCIPAL:1	MANE Select
TMEM101	84336	NM_032376.4	CCDS11474.1	PRINCIPAL:1	MANE Select
TRPV1	7442	NM_080704.4	CCDS45576.1	PRINCIPAL:1	MANE Select
PHB1	5245	NM_002634.4	CCDS11548.1	PRINCIPAL:1	MANE Select
TAX1BP3	30851	NM_014604.4	CCDS11032.1	PRINCIPAL:1	MANE Select
RNF157	114804	NM_052916.3	CCDS32740.1	PRINCIPAL:2	MANE Select
SMTNL2	342527	NM_001114974.2	CCDS45583.1	PRINCIPAL:1	MANE Select
CSF3	1440	NM_172219.3	CCDS42314.1	PRINCIPAL:4	MANE Select
ASGR1	432	NM_001671.5	CCDS11089.1	PRINCIPAL:1	MANE Select
PECAM1	5175	NM_000442.5	CCDS74132.1	PRINCIPAL:2	MANE Select
TMEM107	84314	NM_183065.4	CCDS45607.1	PRINCIPAL:1	MANE Select
KRTAP4-12	83755	NM_031854.3	CCDS32649.1	PRINCIPAL:1	MANE Select
C17orf98	388381	NM_001080465.3	CCDS42310.1	PRINCIPAL:1	MANE Select
KRT25	147183	NM_181534.4	CCDS11373.1	PRINCIPAL:1	MANE Select
MIF4GD	57409	NM_001370592.1	-	PRINCIPAL:1	MANE Select
MMP28	79148	NM_024302.5	CCDS74036.1	PRINCIPAL:1	MANE Select
KRT17	3872	NM_000422.3	CCDS11402.1	PRINCIPAL:1	MANE Select
B3GNTL1	146712	NM_001009905.3	CCDS32778.1	PRINCIPAL:2	MANE Select
TBC1D26	353149	NM_001388465.1	-	PRINCIPAL:1	MANE Select
OR1E1	8387	NM_003553.3	CCDS11024.1	PRINCIPAL:1	MANE Select
TNFRSF13B	23495	NM_012452.3	CCDS11181.1	PRINCIPAL:1	MANE Select
SMIM6	100130933	NM_001162997.2	CCDS54166.1	PRINCIPAL:1	MANE Select
WNK4	65266	NM_032387.5	CCDS11439.1	PRINCIPAL:4	MANE Select
ZBTB4	57659	NM_001128833.2	CCDS11107.1	PRINCIPAL:1	MANE Select
CRLF3	51379	NM_015986.4	CCDS32607.1	PRINCIPAL:1	MANE Select
ANKFY1	51479	NM_001330063.2	CCDS82038.1	PRINCIPAL:4	MANE Select
CNTROB	116840	NM_053051.5	CCDS11126.1	PRINCIPAL:4	MANE Select
GID4	79018	NM_024052.5	CCDS11190.1	PRINCIPAL:1	MANE Select
RAB37	326624	NM_001006638.3	CCDS32722.1	PRINCIPAL:1	MANE Select
ACE	1636	NM_000789.4	CCDS11637.1	PRINCIPAL:1	MANE Select
STAT5B	6777	NM_012448.4	CCDS11423.1	PRINCIPAL:1	MANE Select
IFT20	90410	NM_001267776.2	CCDS58534.1	PRINCIPAL:1	MANE Select
BIRC5	332	NM_001168.3	CCDS11755.1	PRINCIPAL:1	MANE Select
CCDC42	146849	NM_144681.3	CCDS11145.1	PRINCIPAL:1	MANE Select
PRAC1	84366	NM_032391.3	CCDS11535.1	PRINCIPAL:1	MANE Select
BTBD17	388419	NM_001080466.2	CCDS32719.1	PRINCIPAL:1	MANE Select
PCGF2	7703	NM_007144.3	CCDS32638.1	PRINCIPAL:1	MANE Select
FAAP100	80233	NM_025161.6	CCDS32765.2	PRINCIPAL:2	MANE Select
C1QTNF1	114897	NM_030968.5	CCDS11761.1	PRINCIPAL:1	MANE Select
HID1	283987	NM_030630.3	CCDS32726.1	PRINCIPAL:4	MANE Select
KRT34	3885	NM_001386014.1	CCDS11390.1	PRINCIPAL:1	MANE Select
DNAI2	64446	NM_023036.6	CCDS11697.1	PRINCIPAL:2	MANE Select
SPEM1	374768	NM_199339.3	CCDS42254.1	PRINCIPAL:1	MANE Select
IFI35	3430	NM_001330230.2	CCDS82134.1	PRINCIPAL:4	MANE Select
ACBD4	79777	NM_001135705.3	CCDS42348.1	PRINCIPAL:4	MANE Select
DDX52	11056	NM_007010.5	CCDS11323.1	PRINCIPAL:1	MANE Select
OTOP2	92736	NM_178160.3	CCDS11708.1	PRINCIPAL:1	MANE Select
DHRS13	147015	NM_144683.4	CCDS11246.2	PRINCIPAL:1	MANE Select
P2RX1	5023	NM_002558.4	CCDS11040.1	PRINCIPAL:1	MANE Select
SLC16A3	9123	NM_004207.4	CCDS11804.1	PRINCIPAL:1	MANE Select
LYZL6	57151	NM_020426.4	CCDS11302.1	PRINCIPAL:1	MANE Select
TMIGD1	388364	NM_206832.3	CCDS32605.1	PRINCIPAL:1	MANE Select
YPEL2	388403	NM_001005404.4	CCDS32695.1	PRINCIPAL:1	MANE Select
TMEM102	284114	NM_178518.3	CCDS11104.1	PRINCIPAL:1	MANE Select
TEKT3	64518	NM_031898.3	CCDS11169.1	PRINCIPAL:1	MANE Select
DNAJC7	7266	NM_003315.4	CCDS45677.1	PRINCIPAL:1	MANE Select
RAB34	83871	NM_031934.6	CCDS11240.1	PRINCIPAL:2	MANE Select
PSMC5	5705	NM_002805.6	CCDS11645.1	PRINCIPAL:1	MANE Select
ITGB3	3690	NM_000212.3	CCDS11511.1	PRINCIPAL:1	MANE Select
CACNA1G	8913	NM_018896.5	CCDS45730.1	PRINCIPAL:4	MANE Select
METRNL	284207	NM_001004431.3	CCDS32779.1	PRINCIPAL:2	MANE Select
MYO1D	4642	NM_015194.3	CCDS32615.1	PRINCIPAL:1	MANE Select
FN3K	64122	NM_022158.4	CCDS11818.1	PRINCIPAL:1	MANE Select
RNF135	84282	NM_032322.4	CCDS11262.1	PRINCIPAL:1	MANE Select
KRT9	3857	NM_000226.4	CCDS32654.1	PRINCIPAL:1	MANE Select
GABARAP	11337	NM_007278.2	CCDS11092.1	PRINCIPAL:1	MANE Select
PRKAR1A	5573	NM_002734.5	CCDS11678.1	PRINCIPAL:1	MANE Select
EVPL	2125	NM_001988.4	CCDS11737.1	PRINCIPAL:1	MANE Select
NPEPPS	9520	NM_006310.4	CCDS45721.1	PRINCIPAL:1	MANE Select
MEIOC	284071	NM_001145080.3	CCDS45703.2	PRINCIPAL:4	MANE Select
AFMID	125061	NM_001010982.5	CCDS32750.2	PRINCIPAL:4	MANE Select
GJD3	125111	NM_152219.4	CCDS58547.1	PRINCIPAL:1	MANE Select
UNK	85451	NM_001080419.3	CCDS45778.2	PRINCIPAL:1	MANE Select
TOM1L1	10040	NM_005486.3	CCDS11582.1	PRINCIPAL:1	MANE Select
INCA1	388324	NM_001394789.1	-	PRINCIPAL:1	MANE Select
OR1D5	8386	NM_014566.1	CCDS58499.1	PRINCIPAL:1	MANE Select
TEFM	79736	NM_024683.4	CCDS42291.1	PRINCIPAL:1	MANE Select
TBC1D3	729873	NM_001123391.4	CCDS45658.1	PRINCIPAL:1	MANE Select
DPH1	1801	NM_001383.6	CCDS42228.1	PRINCIPAL:1	MANE Select
PLEKHH3	79990	NM_024927.5	CCDS11434.1	PRINCIPAL:4	MANE Select
GPR142	350383	NM_001331076.1	-	PRINCIPAL:1	MANE Select
SOST	50964	NM_025237.3	CCDS11468.1	PRINCIPAL:1	MANE Select
CYTH1	9267	NM_004762.6	CCDS42392.3	PRINCIPAL:4	MANE Select
ZFP3	124961	NM_153018.3	CCDS11067.1	PRINCIPAL:1	MANE Select
CDK5RAP3	80279	NM_176096.3	CCDS42356.1	PRINCIPAL:1	MANE Select
SLC25A39	51629	NM_001143780.3	CCDS45700.1	PRINCIPAL:4	MANE Select
SRSF1	6426	NM_006924.5	CCDS11600.1	PRINCIPAL:1	MANE Select
DRG2	1819	NM_001388.5	CCDS11191.1	PRINCIPAL:1	MANE Select
VAT1	10493	NM_006373.4	CCDS11451.1	PRINCIPAL:1	MANE Select
IKZF3	22806	NM_012481.5	CCDS11346.1	PRINCIPAL:1	MANE Select
STAC2	342667	NM_198993.5	CCDS11335.1	PRINCIPAL:1	MANE Select
CHD3	1107	NM_001005273.3	CCDS32554.1	PRINCIPAL:4	MANE Select
RSKR	124923	NM_001174103.2	-	PRINCIPAL:1	MANE Select
GAST	2520	NM_000805.5	CCDS11404.1	PRINCIPAL:1	MANE Select
LIG3	3980	NM_013975.4	CCDS11284.2	PRINCIPAL:1	MANE Select
UNC45B	146862	NM_001267052.2	CCDS45648.1	PRINCIPAL:4	MANE Select
STX8	9482	NM_004853.3	CCDS32565.1	PRINCIPAL:1	MANE Select
FNDC8	54752	NM_017559.4	CCDS11290.1	PRINCIPAL:1	MANE Select
PIRT	644139	NM_001101387.2	CCDS45614.1	PRINCIPAL:1	MANE Select
NPTX1	4884	NM_002522.4	CCDS32762.1	PRINCIPAL:1	MANE Select
CYB5D2	124936	NM_144611.4	CCDS11044.1	PRINCIPAL:1	MANE Select
CCL4	6351	NM_002984.4	CCDS11308.1	PRINCIPAL:1	MANE Select
CD300C	10871	NM_006678.5	CCDS11701.1	PRINCIPAL:2	MANE Select
SDK2	54549	NM_001144952.2	CCDS45769.1	PRINCIPAL:4	MANE Select
CCL7	6354	NM_006273.4	CCDS11278.1	PRINCIPAL:1	MANE Select
HEXIM1	10614	NM_006460.3	CCDS11495.1	PRINCIPAL:1	MANE Select
KCNH4	23415	NM_012285.3	CCDS11420.1	PRINCIPAL:1	MANE Select
PHF23	79142	NM_024297.3	CCDS42250.1	PRINCIPAL:1	MANE Select
SDF2	6388	NM_006923.4	CCDS11238.1	PRINCIPAL:1	MANE Select
RCVRN	5957	NM_002903.3	CCDS11151.1	PRINCIPAL:1	MANE Select
UNC119	9094	NM_005148.4	CCDS11233.1	PRINCIPAL:1	MANE Select
ZPBP2	124626	NM_199321.3	CCDS11352.1	PRINCIPAL:1	MANE Select
KRTAP1-4	728255	NM_001257305.2	CCDS58548.1	PRINCIPAL:1	MANE Select
TRIM47	91107	NM_033452.3	CCDS32737.1	PRINCIPAL:1	MANE Select
SPEM3	107983988	NM_001364708.1	-	PRINCIPAL:2	MANE Select
ALYREF	10189	NM_005782.4	CCDS32768.2	PRINCIPAL:1	MANE Select
NUFIP2	57532	NM_020772.3	CCDS32600.1	PRINCIPAL:1	MANE Select
C17orf113	110806298	NM_001358661.2	CCDS86598.1	PRINCIPAL:1	MANE Select
SCIMP	388325	NM_207103.3	CCDS42242.1	PRINCIPAL:1	MANE Select
CARD14	79092	NM_001366385.1	-	PRINCIPAL:4	MANE Select
KRT15	3866	NM_002275.4	CCDS11398.1	PRINCIPAL:1	MANE Select
NXPH3	11248	NM_007225.4	CCDS11550.1	PRINCIPAL:1	MANE Select
SRR	63826	NM_021947.3	CCDS11017.1	PRINCIPAL:1	MANE Select
OR1G1	8390	NM_003555.1	CCDS11020.1	PRINCIPAL:1	MANE Select
MFAP4	4239	NM_002404.3	CCDS11208.1	PRINCIPAL:1	MANE Select
SUZ12	23512	NM_015355.4	CCDS11270.1	PRINCIPAL:1	MANE Select
RPL27	6155	NM_000988.5	CCDS11449.1	PRINCIPAL:1	MANE Select
KRT10	3858	NM_000421.5	CCDS11377.1	PRINCIPAL:2	MANE Select
PNPO	55163	NM_018129.4	CCDS11522.1	PRINCIPAL:1	MANE Select
ANKRD13B	124930	NM_152345.5	CCDS11251.1	PRINCIPAL:1	MANE Select
NEURL4	84461	NM_032442.3	CCDS42251.1	PRINCIPAL:4	MANE Select
PIGW	284098	NM_001346754.2	CCDS11313.1	PRINCIPAL:1	MANE Select
FAM117A	81558	NM_030802.4	CCDS11553.1	PRINCIPAL:4	MANE Select
TTC19	54902	NM_017775.4	CCDS11174.2	PRINCIPAL:2	MANE Select
DLX3	1747	NM_005220.3	CCDS11556.1	PRINCIPAL:1	MANE Select
SPPL2C	162540	NM_175882.3	CCDS32673.1	PRINCIPAL:1	MANE Select
SCGB1C2	653486	NM_001097610.3	CCDS73933.1	PRINCIPAL:1	MANE Select
OXLD1	339229	NM_001039842.3	CCDS32766.1	PRINCIPAL:4	MANE Select
LRRC75A	388341	NM_001113567.3	CCDS45620.1	PRINCIPAL:1	MANE Select
SPNS3	201305	NM_182538.5	CCDS11045.1	PRINCIPAL:1	MANE Select
HS3ST3B1	9953	NM_006041.3	CCDS11167.1	PRINCIPAL:1	MANE Select
COL1A1	1277	NM_000088.4	CCDS11561.1	PRINCIPAL:1	MANE Select
KRTAP9-6	100507608	NM_001277331.1	CCDS59286.1	PRINCIPAL:1	MANE Select
RAMP2	10266	NM_005854.3	CCDS11437.1	PRINCIPAL:1	MANE Select
RSAD1	55316	NM_018346.3	CCDS11569.1	PRINCIPAL:1	MANE Select
CCDC40	55036	NM_017950.4	CCDS42395.1	PRINCIPAL:2	MANE Select
SCPEP1	59342	NM_021626.3	CCDS11593.1	PRINCIPAL:1	MANE Select
G6PC3	92579	NM_138387.4	CCDS11476.1	PRINCIPAL:1	MANE Select
KRT20	54474	NM_019010.3	CCDS11379.1	PRINCIPAL:1	MANE Select
C1QL1	10882	NM_006688.5	CCDS11492.1	PRINCIPAL:1	MANE Select
HS3ST3A1	9955	NM_006042.3	CCDS11165.1	PRINCIPAL:1	MANE Select
LOC728392	728392	NM_001162371.3	-	PRINCIPAL:1	MANE Select
GPS2	2874	NM_004489.5	CCDS11100.1	PRINCIPAL:1	MANE Select
SMURF2	64750	NM_022739.4	CCDS32707.1	PRINCIPAL:1	MANE Select
RPL26	6154	NM_000987.5	CCDS11142.1	PRINCIPAL:1	MANE Select
TRARG1	286753	NM_172367.3	CCDS42225.1	PRINCIPAL:1	MANE Select
WSCD1	23302	NM_015253.2	CCDS32538.1	PRINCIPAL:1	MANE Select
PCYT2	5833	NM_002861.5	CCDS11791.1	PRINCIPAL:1	MANE Select
CCDC43	124808	NM_144609.3	CCDS45704.1	PRINCIPAL:1	MANE Select
ENPP7	339221	NM_178543.5	CCDS11763.1	PRINCIPAL:1	MANE Select
KRTAP1-1	81851	NM_030967.3	CCDS42324.1	PRINCIPAL:1	MANE Select
RDM1	201299	NM_145654.4	CCDS11301.1	PRINCIPAL:1	MANE Select
LRRC46	90506	NM_033413.4	CCDS11518.1	PRINCIPAL:1	MANE Select
KRTAP17-1	83902	NM_031964.2	CCDS11387.1	PRINCIPAL:1	MANE Select
PMP22	5376	NM_000304.4	CCDS11168.1	PRINCIPAL:1	MANE Select
GRN	2896	NM_002087.4	CCDS11483.1	PRINCIPAL:1	MANE Select
TSEN54	283989	NM_207346.3	CCDS11724.1	PRINCIPAL:1	MANE Select
RHBDF2	79651	NM_001005498.4	CCDS32744.1	PRINCIPAL:1	MANE Select
ACTG1	71	NM_001614.5	CCDS11782.1	PRINCIPAL:1	MANE Select
GIP	2695	NM_004123.3	CCDS11542.1	PRINCIPAL:1	MANE Select
MYBBP1A	10514	NM_014520.4	CCDS11046.1	PRINCIPAL:4	MANE Select
CCL18	6362	NM_002988.4	CCDS11306.1	PRINCIPAL:1	MANE Select
EIF1	10209	NM_005801.4	CCDS11403.1	PRINCIPAL:1	MANE Select
MYH3	4621	NM_002470.4	CCDS11157.1	PRINCIPAL:1	MANE Select
SERPINF1	5176	NM_002615.7	CCDS11012.1	PRINCIPAL:1	MANE Select
GGA3	23163	NM_138619.4	CCDS11717.1	PRINCIPAL:1	MANE Select
MAP2K6	5608	NM_002758.4	CCDS11686.1	PRINCIPAL:1	MANE Select
MRPL58	3396	NM_001545.3	CCDS11711.1	PRINCIPAL:1	MANE Select
HOXB6	3216	NM_018952.5	CCDS11531.1	PRINCIPAL:1	MANE Select
CEP112	201134	NM_001199165.4	CCDS32710.1	PRINCIPAL:4	MANE Select
KRTAP9-7	100505724	NM_001277332.1	CCDS59287.1	PRINCIPAL:1	MANE Select
MFSD11	79157	NM_001242532.5	CCDS11750.1	PRINCIPAL:1	MANE Select
KRTAP4-5	85289	NM_033188.4	CCDS32650.1	PRINCIPAL:1	MANE Select
GEMIN4	50628	NM_015721.3	CCDS45559.1	PRINCIPAL:1	MANE Select
HSPB9	94086	NM_033194.3	CCDS11418.1	PRINCIPAL:1	MANE Select
EVI2A	2123	NM_014210.4	CCDS42293.1	PRINCIPAL:2	MANE Select
STAT5A	6776	NM_001288718.2	CCDS11424.1	PRINCIPAL:1	MANE Select
PRKCA	5578	NM_002737.3	CCDS11664.1	PRINCIPAL:1	MANE Select
APOH	350	NM_000042.3	CCDS11663.1	PRINCIPAL:1	MANE Select
PSMB6	5694	NM_002798.3	CCDS11056.1	PRINCIPAL:1	MANE Select
OVCA2	124641	NM_080822.3	CCDS11015.1	PRINCIPAL:1	MANE Select
AMZ2	51321	NM_016627.5	CCDS11674.1	PRINCIPAL:1	MANE Select
APPBP2	10513	NM_006380.5	CCDS32699.1	PRINCIPAL:1	MANE Select
VEZF1	7716	NM_007146.3	CCDS32687.1	PRINCIPAL:4	MANE Select
FADS6	283985	NM_178128.6	CCDS54163.2	PRINCIPAL:2	MANE Select
NLK	51701	NM_016231.5	CCDS11224.2	PRINCIPAL:1	MANE Select
SENP3	26168	NM_015670.6	CCDS73958.1	PRINCIPAL:1	MANE Select
CXCL16	58191	NM_001386809.1	CCDS11052.1	PRINCIPAL:1	MANE Select
KCTD2	23510	NM_015353.3	CCDS32728.1	PRINCIPAL:1	MANE Select
NXN	64359	NM_022463.5	CCDS10998.1	PRINCIPAL:1	MANE Select
CNTD1	124817	NM_173478.3	CCDS11440.1	PRINCIPAL:1	MANE Select
MRPL27	51264	NM_016504.3	CCDS11564.1	PRINCIPAL:1	MANE Select
ITGA2B	3674	NM_000419.5	CCDS32665.1	PRINCIPAL:1	MANE Select
SHBG	6462	NM_001040.5	CCDS11117.1	PRINCIPAL:1	MANE Select
DBF4B	80174	NM_145663.3	CCDS11485.1	PRINCIPAL:4	MANE Select
COX10	1352	NM_001303.4	CCDS11166.1	PRINCIPAL:1	MANE Select
SUPT4H1	6827	NM_003168.3	CCDS11606.1	PRINCIPAL:1	MANE Select
KRTAP2-3	730755	NM_001165252.2	CCDS54123.1	PRINCIPAL:1	MANE Select
SLFN5	162394	NM_144975.4	CCDS32619.1	PRINCIPAL:1	MANE Select
HLF	3131	NM_002126.5	CCDS11585.1	PRINCIPAL:4	MANE Select
RPTOR	57521	NM_020761.3	CCDS11773.1	PRINCIPAL:1	MANE Select
KIF2B	84643	NM_032559.5	CCDS32685.1	PRINCIPAL:1	MANE Select
ANAPC11	51529	NM_001002248.3	CCDS11789.1	PRINCIPAL:1	MANE Select
ARL17B	100506084	NM_001039083.5	CCDS58557.1	PRINCIPAL:2	MANE Select
MRM3	55178	NM_018146.4	CCDS10997.1	PRINCIPAL:1	MANE Select
MYH1	4619	NM_005963.4	CCDS11155.1	PRINCIPAL:1	MANE Select
C1QBP	708	NM_001212.4	CCDS11071.1	PRINCIPAL:1	MANE Select
ATP1B2	482	NM_001678.5	CCDS32550.1	PRINCIPAL:1	MANE Select
RNF227	284023	NM_001358699.2	CCDS86570.1	PRINCIPAL:1	MANE Select
NR1D1	9572	NM_021724.5	CCDS11361.1	PRINCIPAL:1	MANE Select
CD300E	342510	NM_181449.3	CCDS11702.1	PRINCIPAL:1	MANE Select
NME2	4831	NM_002512.4	CCDS11580.1	PRINCIPAL:1	MANE Select
NEUROD2	4761	NM_006160.4	CCDS11338.1	PRINCIPAL:1	MANE Select
KCTD11	147040	NM_001363642.1	-	PRINCIPAL:1	MANE Select
NPLOC4	55666	NM_017921.4	CCDS45812.1	PRINCIPAL:2	MANE Select
ENDOV	284131	NM_173627.5	CCDS54172.1	PRINCIPAL:2	MANE Select
RAPGEFL1	51195	NM_016339.6	CCDS11363.2	PRINCIPAL:1	MANE Select
ITGA3	3675	NM_002204.4	CCDS11558.1	PRINCIPAL:1	MANE Select
SLC26A11	284129	NM_001166347.2	CCDS11771.2	PRINCIPAL:1	MANE Select
TMEM94	9772	NM_014738.6	CCDS32732.1	PRINCIPAL:4	MANE Select
WIPF2	147179	NM_133264.5	CCDS11364.1	PRINCIPAL:2	MANE Select
SGSH	6448	NM_000199.5	CCDS11770.1	PRINCIPAL:1	MANE Select
PHF12	57649	NM_001033561.2	CCDS32598.1	PRINCIPAL:1	MANE Select
CCL16	6360	NM_004590.4	CCDS11303.1	PRINCIPAL:1	MANE Select
CALCOCO2	10241	NM_005831.5	CCDS11538.1	PRINCIPAL:1	MANE Select
YBX2	51087	NM_015982.4	CCDS11098.1	PRINCIPAL:1	MANE Select
RASL10B	91608	NM_033315.4	CCDS11297.1	PRINCIPAL:1	MANE Select
ALDH3A1	218	NM_000691.5	CCDS11212.1	PRINCIPAL:1	MANE Select
SLC9A3R1	9368	NM_004252.5	CCDS11705.1	PRINCIPAL:1	MANE Select
NME1	4830	NM_000269.3	CCDS11579.1	PRINCIPAL:1	MANE Select
TCAP	8557	NM_003673.4	CCDS11342.1	PRINCIPAL:1	MANE Select
SCO1	6341	NM_004589.4	CCDS11158.1	PRINCIPAL:1	MANE Select
GALR2	8811	NM_003857.4	CCDS11739.1	PRINCIPAL:1	MANE Select
PIGL	9487	NM_004278.4	CCDS11176.1	PRINCIPAL:1	MANE Select
ATAD5	79915	NM_024857.5	CCDS11260.1	PRINCIPAL:2	MANE Select
TVP23B	51030	NM_016078.6	CCDS42274.1	PRINCIPAL:1	MANE Select
AURKB	9212	NM_004217.4	CCDS11134.1	PRINCIPAL:4	MANE Select
GFAP	2670	NM_002055.5	CCDS11491.1	PRINCIPAL:1	MANE Select
SPAG9	9043	NM_001130528.3	CCDS45740.1	PRINCIPAL:4	MANE Select
ZACN	353174	NM_180990.4	CCDS11740.2	PRINCIPAL:1	MANE Select
JUP	3728	NM_002230.4	CCDS11407.1	PRINCIPAL:1	MANE Select
C17orf100	388327	NM_001105520.2	CCDS73952.1	PRINCIPAL:1	MANE Select
THRA	7067	NM_199334.5	CCDS42316.1	PRINCIPAL:1	MANE Select
NT5C	30833	NM_014595.3	CCDS11715.1	PRINCIPAL:1	MANE Select
BCAS3	54828	NM_017679.5	CCDS11626.1	PRINCIPAL:4	MANE Select
BAHCC1	57597	NM_001377448.1	CCDS74173.1	PRINCIPAL:4	MANE Select
MED13	9969	NM_005121.3	CCDS42366.1	PRINCIPAL:1	MANE Select
MED11	400569	NM_001001683.4	CCDS32533.1	PRINCIPAL:1	MANE Select
HOXB9	3219	NM_024017.5	CCDS11534.1	PRINCIPAL:1	MANE Select
CAMTA2	23125	NM_015099.4	CCDS11063.1	PRINCIPAL:4	MANE Select
AP2B1	163	NM_001030006.2	CCDS32621.1	PRINCIPAL:1	MANE Select
GSDMA	284110	NM_178171.5	CCDS45669.1	PRINCIPAL:1	MANE Select
GALK1	2584	NM_000154.2	CCDS11728.1	PRINCIPAL:1	MANE Select
