Ensembl_id	Transcript_id	Gene_name	HGNC_name_e107
ENSG00000167264.13	ENST00000565263.1	DUS2	DUS2
ENSG00000167264.13	ENST00000358896.6	DUS2	DUS2
ENSG00000182810.5	ENST00000332395.5	DDX28	DDX28
ENSG00000072736.14	ENST00000346183.3	NFATC3	NFATC3
ENSG00000103067.7	ENST00000473183.2	ESRP2	ESRP2
ENSG00000103066.8	ENST00000219345.5	PLA2G15	PLA2G15
ENSG00000103064.9	ENST00000219343.6	SLC7A6	SLC7A6
ENSG00000103064.9	ENST00000566454.1	SLC7A6	SLC7A6
ENSG00000103061.7	ENST00000263997.6	SLC7A6OS	SLC7A6OS
ENSG00000132600.12	ENST00000339507.5	PRMT7	PRMT7
ENSG00000103056.7	ENST00000219334.5	SMPD3	SMPD3
ENSG00000184939.11	ENST00000570495.1	ZFP90	ZFP90
ENSG00000184939.11	ENST00000563169.2	ZFP90	ZFP90
ENSG00000184939.11	ENST00000398253.2	ZFP90	ZFP90
ENSG00000062038.9	ENST00000264012.4	CDH3	CDH3
ENSG00000039068.14	ENST00000261769.5	CDH1	CDH1
ENSG00000103047.3	ENST00000261778.1	TANGO6	TANGO6
ENSG00000103044.6	ENST00000569188.1	HAS3	HAS3
ENSG00000103044.6	ENST00000306560.1	HAS3	HAS3
ENSG00000168802.8	ENST00000448552.2	CHTF8	CHTF8
ENSG00000168802.8	ENST00000306585.6	CHTF8	DERPC
ENSG00000168802.8	ENST00000398235.2	CHTF8	CHTF8
ENSG00000263203.1	ENST00000574807.1	CHTF8	DERPC
ENSG00000141076.13	ENST00000314423.7	CIRH1A	UTP4
ENSG00000168807.12	ENST00000336278.4	SNTB2	SNTB2
ENSG00000132612.14	ENST00000254950.11	VPS4A	VPS4A
ENSG00000213380.9	ENST00000306875.4	COG8	COG8
ENSG00000258429.1	ENST00000288022.1	PDF	PDF
ENSG00000132603.9	ENST00000254940.5	NIP7	NIP7
ENSG00000157315.4	ENST00000288025.3	TMED6	TMED6
ENSG00000132604.6	ENST00000254942.3	TERF2	TERF2
ENSG00000103018.12	ENST00000307892.8	CYB5B	CYB5B
ENSG00000102908.16	ENST00000432919.1	NFAT5	NFAT5
ENSG00000181019.8	ENST00000320623.5	NQO1	NQO1
ENSG00000141101.8	ENST00000268802.5	NOB1	NOB1
ENSG00000198373.8	ENST00000359154.2	WWP2	WWP2
ENSG00000198373.8	ENST00000448661.1	WWP2	WWP2
ENSG00000198373.8	ENST00000356003.2	WWP2	WWP2
ENSG00000157322.12	ENST00000393701.2	CLEC18A	CLEC18A
ENSG00000157322.12	ENST00000568461.1	CLEC18A	CLEC18A
ENSG00000157322.12	ENST00000288040.6	CLEC18A	CLEC18A
ENSG00000090857.9	ENST00000288050.4	PDPR	PDPR
ENSG00000090857.9	ENST00000568530.1	PDPR	PDPR
ENSG00000157335.15	ENST00000541793.2	CLEC18C	CLEC18C
ENSG00000157335.15	ENST00000314151.8	CLEC18C	CLEC18C
ENSG00000157335.15	ENST00000569347.2	CLEC18C	CLEC18C
ENSG00000223496.1	ENST00000435634.1	EXOSC6	EXOSC6
ENSG00000090861.11	ENST00000261772.8	AARS	AARS1
ENSG00000157349.11	ENST00000288071.6	DDX19B	DDX19B
ENSG00000168872.11	ENST00000302243.7	DDX19A	DDX19A
ENSG00000157350.8	ENST00000342907.2	ST3GAL2	ST3GAL2
ENSG00000157350.8	ENST00000393640.4	ST3GAL2	ST3GAL2
ENSG00000157353.12	ENST00000288078.6	FUK	FCSK
ENSG00000103051.14	ENST00000323786.5	COG4	COG4
ENSG00000189091.8	ENST00000302516.5	SF3B3	SF3B3
ENSG00000157368.6	ENST00000429149.2	IL34	IL34
ENSG00000157368.6	ENST00000288098.2	IL34	IL34
ENSG00000132613.10	ENST00000338779.6	MTSS1L	MTSS2
ENSG00000103043.10	ENST00000261776.5	VAC14	VAC14
ENSG00000157423.13	ENST00000393567.2	HYDIN	HYDIN
ENSG00000180917.12	ENST00000338099.5	CMTR2	CMTR2
ENSG00000180917.12	ENST00000434935.2	CMTR2	CMTR2
ENSG00000172137.14	ENST00000302628.4	CALB2	CALB2
ENSG00000157429.11	ENST00000288177.5	ZNF19	ZNF19
ENSG00000157429.11	ENST00000564230.1	ZNF19	ZNF19
ENSG00000140835.8	ENST00000338482.5	CHST4	CHST4
ENSG00000140835.8	ENST00000572450.1	CHST4	CHST4
ENSG00000140835.8	ENST00000539698.3	CHST4	CHST4
ENSG00000198650.6	ENST00000355962.4	TAT	TAT
ENSG00000140832.5	ENST00000268485.3	MARVELD3	MARVELD3
ENSG00000040199.14	ENST00000568954.1	PHLPP2	PHLPP2
ENSG00000040199.14	ENST00000356272.3	PHLPP2	PHLPP2
ENSG00000166747.8	ENST00000299980.4	AP1G1	AP1G1
ENSG00000166747.8	ENST00000569748.1	AP1G1	AP1G1
ENSG00000224470.3	ENST00000427980.2	ATXN1L	ATXN1L
ENSG00000182149.16	ENST00000544564.1	IST1	IST1
ENSG00000182149.16	ENST00000541571.2	IST1	IST1
ENSG00000182149.16	ENST00000378799.6	IST1	IST1
ENSG00000102984.10	ENST00000425432.1	ZNF821	ZNF821
ENSG00000102984.10	ENST00000565601.1	ZNF821	ZNF821
ENSG00000102967.7	ENST00000219240.4	DHODH	DHODH
ENSG00000140830.4	ENST00000268483.3	TXNL4B	TXNL4B
ENSG00000140830.4	ENST00000423037.1	TXNL4B	TXNL4B
ENSG00000140830.4	ENST00000426362.2	TXNL4B	TXNL4B
ENSG00000257017.4	ENST00000355906.5	HP	HP
ENSG00000261701.2	ENST00000356967.5	HPR	HPR
ENSG00000261701.2	ENST00000540303.2	HPR	HPR
ENSG00000140829.7	ENST00000268482.3	DHX38	DHX38
ENSG00000118557.11	ENST00000237353.10	PMFBP1	PMFBP1
ENSG00000140836.10	ENST00000268489.5	ZFHX3	ZFHX3
ENSG00000103035.6	ENST00000219313.4	PSMD7	PSMD7
ENSG00000196436.7	ENST00000429990.1	NPIPB15	NPIPB15
ENSG00000090863.7	ENST00000422840.2	GLG1	GLG1
ENSG00000168411.9	ENST00000361070.4	RFWD3	RFWD3
ENSG00000168411.9	ENST00000571750.1	RFWD3	RFWD3
ENSG00000168404.8	ENST00000308807.7	MLKL	MLKL
ENSG00000103089.4	ENST00000219368.3	FA2H	FA2H
ENSG00000103091.10	ENST00000262144.6	WDR59	WDR59
ENSG00000186187.7	ENST00000335325.4	ZNRF1	ZNRF1
ENSG00000186187.7	ENST00000567962.1	ZNRF1	ZNRF1
ENSG00000166816.9	ENST00000450168.2	LDHD	LDHD
ENSG00000184517.7	ENST00000570010.1	ZFP1	ZFP1
ENSG00000184517.7	ENST00000393430.2	ZFP1	ZFP1
ENSG00000168928.8	ENST00000303037.8	CTRB2	CTRB2
ENSG00000168925.6	ENST00000361017.4	CTRB1	CTRB1
ENSG00000050820.12	ENST00000162330.5	BCAR1	BCAR1
ENSG00000153774.4	ENST00000283882.3	CFDP1	CFDP1
ENSG00000166822.8	ENST00000561878.1	TMEM170A	TMEM170A
ENSG00000183196.4	ENST00000332272.4	CHST6	CHST6
ENSG00000183196.4	ENST00000390664.2	CHST6	CHST6
ENSG00000135702.10	ENST00000336257.3	CHST5	CHST5
ENSG00000205084.6	ENST00000258173.6	TMEM231	TMEM231
ENSG00000034713.3	ENST00000037243.2	GABARAPL2	GABARAPL2
ENSG00000065457.6	ENST00000307921.3	ADAT1	ADAT1
ENSG00000166848.5	ENST00000300086.4	TERF2IP	TERF2IP
ENSG00000103111.10	ENST00000248248.3	MON1B	MON1B
ENSG00000205078.5	ENST00000378644.4	SYCE1L	SYCE1L
ENSG00000140873.11	ENST00000282849.5	ADAMTS18	ADAMTS18
ENSG00000140876.7	ENST00000268533.5	NUDT7	NUDT7
ENSG00000171724.2	ENST00000302536.2	VAT1L	VAT1L
ENSG00000166509.6	ENST00000575655.1	CLEC3A	CLEC3A
ENSG00000186153.12	ENST00000566780.1	WWOX	WWOX
ENSG00000178573.6	ENST00000326043.4	MAF	MAF
ENSG00000168589.10	ENST00000305904.6	DYNLRB2	DYNLRB2
ENSG00000166446.10	ENST00000570137.2	CDYL2	CDYL2
ENSG00000103121.4	ENST00000219400.3	CMC2	CMC2
ENSG00000103121.4	ENST00000564249.1	CMC2	CMC2
ENSG00000103121.4	ENST00000565914.1	CMC2	CMC2
ENSG00000166451.9	ENST00000305850.5	CENPN	CENPN
ENSG00000166454.5	ENST00000299575.4	ATMIN	ATMIN
ENSG00000166455.9	ENST00000299578.5	C16orf46	C16orf46
ENSG00000140905.5	ENST00000315467.3	GCSH	GCSH
ENSG00000135697.5	ENST00000258168.2	BCMO1	BCO1
ENSG00000261609.3	ENST00000568107.2	GAN	GAN
ENSG00000153815.12	ENST00000537098.3	CMIP	CMIP
ENSG00000197943.5	ENST00000359376.3	PLCG2	PLCG2
ENSG00000184860.5	ENST00000328945.5	SDR42E1	SDR42E1
ENSG00000086696.6	ENST00000199936.4	HSD17B2	HSD17B2
ENSG00000135698.5	ENST00000258169.4	MPHOSPH6	MPHOSPH6
ENSG00000140945.11	ENST00000566620.1	CDH13	CDH13
ENSG00000230989.2	ENST00000433866.2	HSBP1	HSBP1
ENSG00000230989.2	ENST00000570259.1	HSBP1	HSBP1
ENSG00000103150.4	ENST00000262430.4	MLYCD	MLYCD
ENSG00000140961.8	ENST00000361711.3	OSGIN1	OSGIN1
ENSG00000140961.8	ENST00000393306.1	OSGIN1	OSGIN1
ENSG00000103154.5	ENST00000305202.4	NECAB2	NECAB2
ENSG00000166558.6	ENST00000299709.3	SLC38A8	SLC38A8
ENSG00000140943.12	ENST00000343411.3	MBTPS1	MBTPS1
ENSG00000103160.7	ENST00000219439.4	HSDL1	HSDL1
ENSG00000154099.13	ENST00000378553.5	DNAAF1	DNAAF1
ENSG00000140955.6	ENST00000315906.5	ADAD2	ADAD2
ENSG00000168418.6	ENST00000308251.4	KCNG4	KCNG4
ENSG00000103175.6	ENST00000219454.5	WFDC1	WFDC1
ENSG00000103175.6	ENST00000568638.1	WFDC1	WFDC1
ENSG00000140950.11	ENST00000343629.6	TLDC1	MEAK7
ENSG00000103187.6	ENST00000262428.4	COTL1	COTL1
ENSG00000135686.8	ENST00000564996.1	KLHL36	KLHL36
ENSG00000103194.11	ENST00000219473.7	USP10	USP10
ENSG00000103196.7	ENST00000262424.5	CRISPLD2	CRISPLD2
ENSG00000153786.8	ENST00000313732.4	ZDHHC7	ZDHHC7
ENSG00000153789.8	ENST00000539556.1	FAM92B	CIBAR2
ENSG00000131153.4	ENST00000253462.3	GINS2	GINS2
ENSG00000154102.6	ENST00000284245.4	C16orf74	C16orf74
ENSG00000131148.4	ENST00000253457.3	EMC8	EMC8
ENSG00000131143.4	ENST00000253452.2	COX4I1	COX4I1
ENSG00000131143.4	ENST00000562336.1	COX4I1	COX4I1
ENSG00000131143.4	ENST00000561569.1	COX4I1	COX4I1
ENSG00000140968.6	ENST00000268638.5	IRF8	IRF8
ENSG00000103241.5	ENST00000262426.4	FOXF1	FOXF1
ENSG00000176692.4	ENST00000320354.4	FOXC2	FOXC2
ENSG00000176678.4	ENST00000320241.3	FOXL1	FOXL1
ENSG00000260456.2	ENST00000567970.1	C16orf95	C16orf95
ENSG00000103264.11	ENST00000311635.7	FBXO31	FBXO31
ENSG00000140941.8	ENST00000268607.5	MAP1LC3B	MAP1LC3B
ENSG00000154118.8	ENST00000284262.2	JPH3	JPH3
ENSG00000104731.9	ENST00000567298.1	KLHDC4	KLHDC4
ENSG00000104731.9	ENST00000270583.5	KLHDC4	KLHDC4
ENSG00000103257.4	ENST00000261622.4	SLC7A5	SLC7A5
ENSG00000174990.3	ENST00000309893.2	CA5A	CA5A
ENSG00000179588.4	ENST00000319555.3	ZFPM1	ZFPM1
ENSG00000158545.11	ENST00000301011.5	ZC3H18	ZC3H18
ENSG00000124391.4	ENST00000244241.4	IL17C	IL17C
ENSG00000051523.6	ENST00000261623.3	CYBA	CYBA
ENSG00000167508.6	ENST00000301012.3	MVD	MVD
ENSG00000185669.5	ENST00000332281.5	SNAI3	SNAI3
ENSG00000158717.6	ENST00000312838.4	RNF166	RNF166
ENSG00000174177.8	ENST00000453996.2	CTU2	CTU2
ENSG00000103335.15	ENST00000301015.9	PIEZO1	PIEZO1
ENSG00000167513.4	ENST00000301019.4	CDT1	CDT1
ENSG00000198931.6	ENST00000378364.3	APRT	APRT
ENSG00000141012.8	ENST00000268695.5	GALNS	GALNS
ENSG00000205022.5	ENST00000419291.2	PABPN1L	PABPN1L
ENSG00000176715.11	ENST00000317447.4	ACSF3	ACSF3
ENSG00000176715.11	ENST00000406948.3	ACSF3	ACSF3
ENSG00000129910.3	ENST00000289746.2	CDH15	CDH15
ENSG00000167522.10	ENST00000378330.2	ANKRD11	ANKRD11
ENSG00000167522.10	ENST00000301030.4	ANKRD11	ANKRD11
ENSG00000197912.9	ENST00000268704.2	SPG7	SPG7
ENSG00000167526.9	ENST00000311528.5	RPL13	RPL13
ENSG00000167526.9	ENST00000567815.1	RPL13	RPL13
ENSG00000167526.9	ENST00000393099.3	RPL13	RPL13
ENSG00000178773.10	ENST00000319518.8	CPNE7	CPNE7
ENSG00000015413.5	ENST00000421184.1	DPEP1	DPEP1
ENSG00000015413.5	ENST00000393092.3	DPEP1	DPEP1
ENSG00000015413.5	ENST00000261615.4	DPEP1	DPEP1
ENSG00000131165.10	ENST00000397901.3	CHMP1A	CHMP1A
ENSG00000167523.9	ENST00000579310.1	SPATA33	SPATA33
ENSG00000185324.17	ENST00000353379.7	CDK10	CDK10
ENSG00000158792.11	ENST00000289805.5	SPATA2L	SPATA2L
ENSG00000075399.8	ENST00000389386.3	VPS9D1	VPS9D1
ENSG00000158805.7	ENST00000443381.2	ZNF276	ZNF276
ENSG00000187741.10	ENST00000389301.3	FANCA	FANCA
ENSG00000204991.6	ENST00000378247.3	SPIRE2	SPIRE2
ENSG00000141002.14	ENST00000263346.8	TCF25	TCF25
ENSG00000258839.2	ENST00000555147.1	MC1R	MC1R
ENSG00000258947.2	ENST00000315491.7	TUBB3	TUBB3
ENSG00000140995.12	ENST00000563594.1	DEF8	DEF8
ENSG00000140995.12	ENST00000569453.1	DEF8	DEF8
ENSG00000003249.9	ENST00000002501.6	DBNDD1	DBNDD1
ENSG00000141013.10	ENST00000268699.4	GAS8	GAS8
ENSG00000126856.9	ENST00000449207.2	PRDM7	PRDM7
ENSG00000181031.11	ENST00000331302.7	RPH3AL	RPH3AL
ENSG00000187624.7	ENST00000360127.6	C17orf97	C17orf97
ENSG00000141252.15	ENST00000437048.2	VPS53	VPS53
ENSG00000167695.10	ENST00000308278.8	FAM57A	TLCD3A
ENSG00000179409.6	ENST00000319004.5	GEMIN4	GEMIN4
ENSG00000167699.9	ENST00000301329.6	GLOD4	GLOD4
ENSG00000171861.6	ENST00000304478.4	RNMTL1	MRM3
ENSG00000167693.12	ENST00000336868.3	NXN	NXN
ENSG00000177370.4	ENST00000327158.4	TIMM22	TIMM22
ENSG00000159842.10	ENST00000302538.5	ABR	ABR
ENSG00000205899.3	ENST00000391429.1	BHLHA9	BHLHA9
ENSG00000184811.3	ENST00000333813.3	TUSC5	TRARG1
ENSG00000108953.12	ENST00000264335.8	YWHAE	YWHAE
ENSG00000167193.7	ENST00000300574.2	CRK	CRK
ENSG00000132376.15	ENST00000421807.2	INPP5K	INPP5K
ENSG00000174238.10	ENST00000313486.7	PITPNA	PITPNA
ENSG00000167703.10	ENST00000301335.5	SLC43A2	SLC43A2
ENSG00000074660.11	ENST00000263071.4	SCARF1	SCARF1
ENSG00000167705.7	ENST00000301336.6	RILP	RILP
ENSG00000174231.12	ENST00000304992.6	PRPF8	PRPF8
ENSG00000174231.12	ENST00000572621.1	PRPF8	PRPF8
ENSG00000185561.8	ENST00000330676.6	TLCD2	TLCD2
ENSG00000167716.14	ENST00000409644.1	WDR81	WDR81
ENSG00000167711.9	ENST00000324015.3	SERPINF2	SERPINF2
ENSG00000167711.9	ENST00000382061.4	SERPINF2	SERPINF2
ENSG00000132386.6	ENST00000254722.4	SERPINF1	SERPINF1
ENSG00000186532.7	ENST00000305513.7	SMYD4	SMYD4
ENSG00000132383.7	ENST00000254719.5	RPA1	RPA1
ENSG00000185924.6	ENST00000331238.6	RTN4RL1	RTN4RL1
ENSG00000262664.1	ENST00000572195.1	OVCA2	OVCA2
ENSG00000070366.9	ENST00000263073.6	SMG6	SMG6
ENSG00000167720.8	ENST00000344595.5	SRR	SRR
ENSG00000167721.6	ENST00000301364.5	TSR1	TSR1
ENSG00000141258.8	ENST00000268989.3	SGSM2	SGSM2
ENSG00000070444.10	ENST00000174618.4	MNT	MNT
ENSG00000127804.8	ENST00000263092.6	METTL16	METTL16
ENSG00000007168.8	ENST00000397195.5	PAFAH1B1	PAFAH1B1
ENSG00000132359.9	ENST00000254695.8	RAP1GAP2	RAP1GAP2
ENSG00000132359.9	ENST00000542807.1	RAP1GAP2	RAP1GAP2
ENSG00000262628.1	ENST00000575751.1	OR1D5	OR1D5
ENSG00000184166.1	ENST00000331459.1	OR1D2	OR1D2
ENSG00000183024.3	ENST00000328890.2	OR1G1	OR1G1
ENSG00000172150.4	ENST00000381951.1	OR1A2	OR1A2
ENSG00000172146.1	ENST00000304094.1	OR1A1	OR1A1
ENSG00000180090.3	ENST00000323404.1	OR3A1	OR3A1
ENSG00000180016.2	ENST00000322608.2	OR1E1	OR1E1
ENSG00000127780.3	ENST00000248384.1	OR1E2	OR1E2
ENSG00000141255.8	ENST00000397168.3	SPATA22	SPATA22
ENSG00000141255.8	ENST00000572969.1	SPATA22	SPATA22
ENSG00000141255.8	ENST00000575375.1	SPATA22	SPATA22
ENSG00000141255.8	ENST00000573128.1	SPATA22	SPATA22
ENSG00000108381.6	ENST00000456349.2	ASPA	ASPA
ENSG00000108381.6	ENST00000263080.2	ASPA	ASPA
ENSG00000167723.10	ENST00000576742.1	TRPV3	TRPV3
ENSG00000196689.6	ENST00000399759.3	TRPV1	TRPV1
ENSG00000196689.6	ENST00000571088.1	TRPV1	TRPV1
ENSG00000196689.6	ENST00000399756.4	TRPV1	TRPV1
ENSG00000040531.10	ENST00000046640.3	CTNS	CTNS
ENSG00000213977.3	ENST00000225525.3	TAX1BP3	TAX1BP3
ENSG00000127774.6	ENST00000248378.5	EMC6	EMC6
ENSG00000127774.6	ENST00000397133.2	EMC6	EMC6
ENSG00000083457.7	ENST00000263087.4	ITGAE	ITGAE
ENSG00000177602.4	ENST00000325418.4	GSG2	HASPIN
ENSG00000074356.12	ENST00000389005.4	C17orf85	NCBP3
ENSG00000004660.10	ENST00000348335.2	CAMKK1	CAMKK1
ENSG00000108405.3	ENST00000225538.3	P2RX1	P2RX1
ENSG00000074370.13	ENST00000397041.3	ATP2A3	ATP2A3
ENSG00000074755.10	ENST00000381638.2	ZZEF1	ZZEF1
ENSG00000167740.5	ENST00000301391.3	CYB5D2	CYB5D2
ENSG00000132388.8	ENST00000396981.2	UBE2G1	UBE2G1
ENSG00000182557.3	ENST00000355530.2	SPNS3	SPNS3
ENSG00000183018.4	ENST00000329078.3	SPNS2	SPNS2
ENSG00000132382.10	ENST00000254718.4	MYBBP1A	MYBBP1A
ENSG00000167741.6	ENST00000381550.3	GGT6	GGT6
ENSG00000188176.7	ENST00000389313.4	SMTNL2	SMTNL2
ENSG00000161905.8	ENST00000570836.1	ALOX15	ALOX15
ENSG00000161905.8	ENST00000293761.3	ALOX15	ALOX15
ENSG00000141456.10	ENST00000574876.1	PELP1	PELP1
ENSG00000141480.13	ENST00000269260.2	ARRB2	ARRB2
ENSG00000161920.5	ENST00000293777.5	MED11	MED11
ENSG00000141497.9	ENST00000433935.1	ZMYND15	ZMYND15
ENSG00000142484.5	ENST00000270560.3	TM4SF5	TM4SF5
ENSG00000182853.7	ENST00000328739.5	VMO1	VMO1
ENSG00000182327.7	ENST00000331264.7	GLTPD2	GLTPD2
ENSG00000142507.5	ENST00000270586.3	PSMB6	PSMB6
ENSG00000129219.9	ENST00000263088.6	PLD2	PLD2
ENSG00000141503.11	ENST00000355280.6	MINK1	MINK1
ENSG00000108556.7	ENST00000293780.4	CHRNE	CHRNE
ENSG00000205710.3	ENST00000381365.3	C17orf107	C17orf107
ENSG00000185245.6	ENST00000329125.5	GP1BA	GP1BA
ENSG00000108528.9	ENST00000225665.7	SLC25A11	SLC25A11
ENSG00000108523.11	ENST00000571816.1	RNF167	RNF167
ENSG00000108523.11	ENST00000572430.1	RNF167	RNF167
ENSG00000108523.11	ENST00000262482.6	RNF167	RNF167
ENSG00000108523.11	ENST00000575111.1	RNF167	RNF167
ENSG00000108518.7	ENST00000225655.5	PFN1	PFN1
ENSG00000108515.13	ENST00000323997.6	ENO3	ENO3
ENSG00000108515.13	ENST00000518175.1	ENO3	ENO3
ENSG00000091640.3	ENST00000206020.3	SPAG7	SPAG7
ENSG00000108509.16	ENST00000348066.3	CAMTA2	CAMTA2
ENSG00000196388.4	ENST00000396829.2	INCA1	INCA1
ENSG00000196388.4	ENST00000576820.1	INCA1	INCA1
ENSG00000196388.4	ENST00000574617.1	INCA1	INCA1
ENSG00000129250.7	ENST00000320785.5	KIF1C	KIF1C
ENSG00000132517.10	ENST00000254853.5	SLC52A1	SLC52A1
ENSG00000132517.10	ENST00000424747.1	SLC52A1	SLC52A1
ENSG00000180787.5	ENST00000318833.3	ZFP3	ZFP3
ENSG00000167840.9	ENST00000250076.3	ZNF232	ZNF232
ENSG00000129204.12	ENST00000574788.1	USP6	USP6
ENSG00000129204.12	ENST00000250066.6	USP6	USP6
ENSG00000180626.9	ENST00000399604.4	ZNF594	ZNF594
ENSG00000180626.9	ENST00000575779.1	ZNF594	ZNF594
ENSG00000161929.10	ENST00000574081.1	SCIMP	SCIMP
ENSG00000029725.12	ENST00000262477.6	RABEP1	RABEP1
ENSG00000029725.12	ENST00000546142.2	RABEP1	RABEP1
ENSG00000108559.7	ENST00000573584.1	NUP88	NUP88
ENSG00000129197.10	ENST00000381209.3	RPAIN	RPAIN
ENSG00000108561.4	ENST00000225698.4	C1QBP	C1QBP
ENSG00000005100.8	ENST00000225296.3	DHX33	DHX33
ENSG00000072849.6	ENST00000158771.4	DERL2	DERL2
ENSG00000167842.11	ENST00000573759.1	MIS12	MIS12
ENSG00000167842.11	ENST00000381165.3	MIS12	MIS12
ENSG00000091592.11	ENST00000572272.1	NLRP1	NLRP1
ENSG00000179314.9	ENST00000574946.1	WSCD1	WSCD1
ENSG00000179314.9	ENST00000317744.5	WSCD1	WSCD1
ENSG00000179314.9	ENST00000574232.1	WSCD1	WSCD1
ENSG00000179314.9	ENST00000539421.1	WSCD1	WSCD1
ENSG00000129221.10	ENST00000381129.3	AIPL1	AIPL1
ENSG00000129195.11	ENST00000572447.1	FAM64A	PIMREG
ENSG00000129195.11	ENST00000576056.1	FAM64A	PIMREG
ENSG00000091622.11	ENST00000262483.8	PITPNM3	PITPNM3
ENSG00000198920.5	ENST00000361413.3	KIAA0753	KIAA0753
ENSG00000129235.6	ENST00000250101.5	TXNDC17	TXNDC17
ENSG00000108590.6	ENST00000225728.3	MED31	MED31
ENSG00000141485.11	ENST00000433363.2	SLC13A5	SLC13A5
ENSG00000132530.12	ENST00000361842.3	XAF1	XAF1
ENSG00000177294.6	ENST00000321535.4	FBXO39	FBXO39
ENSG00000167858.8	ENST00000338694.2	TEKT1	TEKT1
ENSG00000108839.7	ENST00000251535.6	ALOX12	ALOX12
ENSG00000219200.6	ENST00000402093.1	RNASEK	RNASEK
ENSG00000161940.6	ENST00000293805.5	BCL6B	BCL6B
ENSG00000174327.6	ENST00000308027.6	SLC16A13	SLC16A13
ENSG00000141505.7	ENST00000269299.3	ASGR1	ASGR1
ENSG00000132535.14	ENST00000399506.2	DLG4	DLG4
ENSG00000072778.15	ENST00000356839.5	ACADVL	ACADVL
ENSG00000004975.7	ENST00000005340.5	DVL2	DVL2
ENSG00000040633.8	ENST00000320316.3	PHF23	PHF23
ENSG00000170296.5	ENST00000302386.5	GABARAP	GABARAP
ENSG00000175826.7	ENST00000574322.1	CTDNEP1	CTDNEP1
ENSG00000175826.7	ENST00000573600.1	CTDNEP1	CTDNEP1
ENSG00000175826.7	ENST00000574205.1	CTDNEP1	CTDNEP1
ENSG00000175826.7	ENST00000318988.6	CTDNEP1	CTDNEP1
ENSG00000181885.14	ENST00000360325.7	CLDN7	CLDN7
ENSG00000181885.14	ENST00000397317.4	CLDN7	CLDN7
ENSG00000181856.10	ENST00000317370.8	SLC2A4	SLC2A4
ENSG00000006047.8	ENST00000007699.5	YBX2	YBX2
ENSG00000132507.13	ENST00000336458.8	EIF5A	EIF5A
ENSG00000132507.13	ENST00000576930.1	EIF5A	EIF5A
ENSG00000132507.13	ENST00000573542.1	EIF5A	EIF5A
ENSG00000132507.13	ENST00000419711.2	EIF5A	EIF5A
ENSG00000132507.13	ENST00000571955.1	EIF5A	EIF5A
ENSG00000132507.13	ENST00000416016.2	EIF5A	EIF5A
ENSG00000132522.11	ENST00000389167.5	GPS2	GPS2
ENSG00000132522.11	ENST00000380728.2	GPS2	GPS2
ENSG00000215041.5	ENST00000399464.2	NEURL4	NEURL4
ENSG00000072818.7	ENST00000158762.3	ACAP1	ACAP1
ENSG00000182896.8	ENST00000576060.1	TMEM95	TMEM95
ENSG00000174292.8	ENST00000570896.1	TNK1	TNK1
ENSG00000174292.8	ENST00000311668.2	TNK1	TNK1
ENSG00000187838.12	ENST00000324822.11	TMEM256-PLSCR3	PLSCR3
ENSG00000187838.12	ENST00000576201.1	TMEM256-PLSCR3	PLSCR3
ENSG00000187838.12	ENST00000574401.1	TMEM256-PLSCR3	PLSCR3
ENSG00000187838.12	ENST00000535512.1	TMEM256-PLSCR3	PLSCR3
ENSG00000205544.3	ENST00000302422.3	TMEM256	TMEM256
ENSG00000169992.5	ENST00000575301.1	NLGN2	NLGN2
ENSG00000169992.5	ENST00000302926.2	NLGN2	NLGN2
ENSG00000181323.7	ENST00000323675.3	SPEM1	SPEM1
ENSG00000184560.3	ENST00000333870.3	C17orf74	SPEM2
ENSG00000181284.2	ENST00000323206.1	TMEM102	TMEM102
ENSG00000181284.2	ENST00000396568.1	TMEM102	TMEM102
ENSG00000161958.6	ENST00000293829.4	FGF11	FGF11
ENSG00000170175.6	ENST00000306071.2	CHRNB1	CHRNB1
ENSG00000174282.7	ENST00000380599.4	ZBTB4	ZBTB4
ENSG00000174282.7	ENST00000311403.4	ZBTB4	ZBTB4
ENSG00000259224.1	ENST00000412468.2	SLC35G6	SLC35G6
ENSG00000239697.6	ENST00000293825.6	TNFSF12	TNFSF12
ENSG00000161955.12	ENST00000338784.4	TNFSF13	TNFSF13
ENSG00000161956.8	ENST00000429205.2	SENP3	SENP3
ENSG00000161960.10	ENST00000293831.8	EIF4A1	EIF4A1
ENSG00000129226.9	ENST00000250092.6	CD68	CD68
ENSG00000129255.10	ENST00000250124.6	MPDU1	MPDU1
ENSG00000129194.3	ENST00000538513.2	SOX15	SOX15
ENSG00000129194.3	ENST00000250055.2	SOX15	SOX15
ENSG00000129245.7	ENST00000250113.7	FXR2	FXR2
ENSG00000129214.10	ENST00000380450.4	SHBG	SHBG
ENSG00000141504.7	ENST00000269298.5	SAT2	SAT2
ENSG00000129244.4	ENST00000250111.4	ATP1B2	ATP1B2
ENSG00000141510.11	ENST00000269305.4	TP53	TP53
ENSG00000141510.11	ENST00000445888.2	TP53	TP53
ENSG00000141499.12	ENST00000431639.2	WRAP53	WRAP53
ENSG00000141499.12	ENST00000316024.5	WRAP53	WRAP53
ENSG00000141499.12	ENST00000457584.2	WRAP53	WRAP53
ENSG00000141499.12	ENST00000396463.2	WRAP53	WRAP53
ENSG00000108947.4	ENST00000226091.2	EFNB3	EFNB3
